date,open,high,low,close,volume
2025-11-06 14:15:00,1562.19,1562.19,1562.19,1562.19,0
2025-11-06 14:30:00,1562.19,1562.19,1562.19,1562.19,0
2025-11-06 14:45:00,1562.19,1562.19,1562.19,1562.19,0
2025-11-06 15:00:00,1562.19,1562.19,1562.19,1562.19,0
2025-11-06 15:15:00,1562.19,1562.19,1562.19,1562.19,0
2025-11-07 09:15:00,1562.67,1562.67,1562.65,1562.65,0
2025-11-07 09:30:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 09:45:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 10:00:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 10:15:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 10:30:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 10:45:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 11:00:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 11:15:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 11:30:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 11:45:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 12:00:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 12:15:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 12:30:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 12:45:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 13:00:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 13:15:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 13:30:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 13:45:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 14:00:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 14:15:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 14:30:00,1562.65,1562.65,1562.65,1562.65,0
2025-11-07 14:45:00,1562.65,1562.65,1562.62,1562.62,0
2025-11-07 15:00:00,1562.62,1562.62,1562.62,1562.62,0
2025-11-07 15:15:00,1562.62,1562.62,1562.62,1562.62,0
2025-11-10 09:15:00,1563.87,1563.87,1563.84,1563.84,0
2025-11-10 09:30:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 09:45:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 10:00:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 10:15:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 10:30:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 10:45:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 11:00:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 11:15:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 11:30:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 11:45:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 12:00:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 12:15:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 12:30:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 12:45:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 13:00:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 13:15:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 13:30:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 13:45:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 14:00:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 14:15:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 14:30:00,1563.84,1563.84,1563.84,1563.84,0
2025-11-10 14:45:00,1563.84,1563.86,1563.84,1563.86,0
2025-11-10 15:00:00,1563.86,1563.86,1563.86,1563.86,0
2025-11-10 15:15:00,1563.86,1563.86,1563.86,1563.86,0
2025-11-11 09:15:00,1564.4,1564.4,1564.37,1564.37,0
2025-11-11 09:30:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 09:45:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 10:00:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 10:15:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 10:30:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 10:45:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 11:00:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 11:15:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 11:30:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 11:45:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 12:00:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 12:15:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 12:30:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 12:45:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 13:00:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 13:15:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 13:30:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 13:45:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 14:00:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 14:15:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 14:30:00,1564.37,1564.37,1564.37,1564.37,0
2025-11-11 14:45:00,1564.37,1564.37,1564.02,1564.02,0
2025-11-11 15:00:00,1564.02,1564.02,1564.02,1564.02,0
2025-11-11 15:15:00,1564.02,1564.02,1564.02,1564.02,0
2025-11-12 09:15:00,1564.56,1564.56,1564.54,1564.54,0
2025-11-12 09:30:00,1564.54,1564.54,1564.54,1564.54,0
2025-11-12 09:45:00,1564.54,1564.54,1564.54,1564.54,0
2025-11-12 10:00:00,1564.54,1564.54,1564.54,1564.54,0
2025-11-12 10:15:00,1564.54,1564.54,1564.54,1564.54,0
2025-11-12 10:30:00,1564.54,1564.54,1564.54,1564.54,0
2025-11-12 10:45:00,1564.54,1564.54,1564.49,1564.49,0
2025-11-12 11:00:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 11:15:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 11:30:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 11:45:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 12:00:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 12:15:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 12:30:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 12:45:00,1564.49,1564.49,1564.46,1564.49,0
2025-11-12 13:00:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 13:15:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 13:30:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 13:45:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 14:00:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 14:15:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 14:30:00,1564.49,1564.49,1564.49,1564.49,0
2025-11-12 14:45:00,1564.49,1564.49,1564.48,1564.48,0
2025-11-12 15:00:00,1564.48,1564.48,1564.48,1564.48,0
2025-11-12 15:15:00,1564.48,1564.48,1564.48,1564.48,0
2025-11-13 09:15:00,1565.73,1565.73,1565.7,1565.7,0
2025-11-13 09:30:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 09:45:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 10:00:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 10:15:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 10:30:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 10:45:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 11:00:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 11:15:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 11:30:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 11:45:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 12:00:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 12:15:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 12:30:00,1565.7,1565.7,1565.7,1565.7,0
2025-11-13 12:45:00,1565.7,1565.7,1565.04,1565.04,0
2025-11-13 13:00:00,1565.04,1565.04,1565.04,1565.04,0
2025-11-13 13:15:00,1565.04,1565.04,1565.04,1565.04,0
2025-11-13 13:30:00,1565.04,1565.04,1565.04,1565.04,0
2025-11-13 13:45:00,1565.04,1565.04,1565.04,1565.04,0
2025-11-13 14:00:00,1565.04,1565.04,1565.04,1565.04,0
2025-11-13 14:15:00,1565.04,1565.04,1565.04,1565.04,0
2025-11-13 14:30:00,1565.04,1565.04,1565.04,1565.04,0
2025-11-13 14:45:00,1565.04,1565.04,1564.93,1564.93,0
2025-11-13 15:00:00,1564.93,1564.93,1564.93,1564.93,0
2025-11-13 15:15:00,1564.93,1564.93,1564.93,1564.93,0
2025-11-14 09:15:00,1564.28,1564.28,1564.25,1564.25,0
2025-11-14 09:30:00,1564.25,1564.25,1564.25,1564.25,0
2025-11-14 09:45:00,1564.25,1564.25,1564.25,1564.25,0
2025-11-14 10:00:00,1564.25,1564.25,1564.25,1564.25,0
2025-11-14 10:15:00,1564.25,1564.25,1564.25,1564.25,0
2025-11-14 10:30:00,1564.25,1564.25,1564.25,1564.25,0
2025-11-14 10:45:00,1564.25,1564.25,1564.06,1564.06,0
2025-11-14 11:00:00,1564.06,1564.06,1564.06,1564.06,0
2025-11-14 11:15:00,1564.06,1564.06,1564.06,1564.06,0
2025-11-14 11:30:00,1564.06,1564.06,1564.06,1564.06,0
2025-11-14 11:45:00,1564.06,1564.06,1564.06,1564.06,0
2025-11-14 12:00:00,1564.06,1564.06,1564.06,1564.06,0
2025-11-14 12:15:00,1564.06,1564.06,1564.06,1564.06,0
2025-11-14 12:30:00,1564.06,1564.06,1564.06,1564.06,0
2025-11-14 12:45:00,1564.06,1564.27,1564.06,1564.27,0
2025-11-14 13:00:00,1564.27,1564.27,1564.27,1564.27,0
2025-11-14 13:15:00,1564.27,1564.27,1564.27,1564.27,0
2025-11-14 13:30:00,1564.27,1564.27,1564.27,1564.27,0
2025-11-14 13:45:00,1564.27,1564.27,1564.27,1564.27,0
2025-11-14 14:00:00,1564.27,1564.27,1564.27,1564.27,0
2025-11-14 14:15:00,1564.27,1564.27,1564.27,1564.27,0
2025-11-14 14:30:00,1564.27,1564.27,1564.27,1564.27,0
2025-11-14 14:45:00,1564.27,1564.29,1564.27,1564.28,0
2025-11-14 15:00:00,1564.28,1564.28,1564.28,1564.28,0
2025-11-14 15:15:00,1564.28,1564.28,1564.28,1564.28,0
2025-11-17 09:15:00,1564.83,1564.83,1564.8,1564.8,0
2025-11-17 09:30:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 09:45:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 10:00:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 10:15:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 10:30:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 10:45:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 11:00:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 11:15:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 11:30:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 11:45:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 12:00:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 12:15:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 12:30:00,1564.8,1564.8,1564.8,1564.8,0
2025-11-17 12:45:00,1564.8,1564.8,1564.6,1564.6,0
2025-11-17 13:00:00,1564.6,1564.6,1564.6,1564.6,0
2025-11-17 13:15:00,1564.6,1564.6,1564.6,1564.6,0
2025-11-17 13:30:00,1564.6,1564.6,1564.6,1564.6,0
2025-11-17 13:45:00,1564.6,1564.6,1564.6,1564.6,0
2025-11-17 14:00:00,1564.6,1564.6,1564.6,1564.6,0
2025-11-17 14:15:00,1564.6,1564.6,1564.6,1564.6,0
2025-11-17 14:30:00,1564.6,1564.6,1564.6,1564.6,0
2025-11-17 14:45:00,1564.6,1564.6,1564.21,1564.21,0
2025-11-17 15:00:00,1564.21,1564.21,1564.21,1564.21,0
2025-11-17 15:15:00,1564.21,1564.21,1564.21,1564.21,0
2025-11-18 09:15:00,1563.99,1563.99,1563.96,1563.96,0
2025-11-18 09:30:00,1563.96,1563.96,1563.96,1563.96,0
2025-11-18 09:45:00,1563.96,1563.96,1563.96,1563.96,0
2025-11-18 10:00:00,1563.96,1563.96,1563.96,1563.96,0
2025-11-18 10:15:00,1563.96,1563.96,1563.96,1563.96,0
2025-11-18 10:30:00,1563.96,1563.96,1563.96,1563.96,0
2025-11-18 10:45:00,1563.96,1563.96,1563.72,1563.72,0
2025-11-18 11:00:00,1563.72,1563.72,1563.72,1563.72,0
2025-11-18 11:15:00,1563.72,1563.72,1563.72,1563.72,0
2025-11-18 11:30:00,1563.72,1563.72,1563.72,1563.72,0
2025-11-18 11:45:00,1563.72,1563.72,1563.72,1563.72,0
2025-11-18 12:00:00,1563.72,1563.72,1563.72,1563.72,0
2025-11-18 12:15:00,1563.72,1563.72,1563.72,1563.72,0
2025-11-18 12:30:00,1563.72,1563.72,1563.72,1563.72,0
2025-11-18 12:45:00,1563.72,1563.87,1563.72,1563.87,0
2025-11-18 13:00:00,1563.87,1563.87,1563.87,1563.87,0
2025-11-18 13:15:00,1563.87,1563.87,1563.87,1563.87,0
2025-11-18 13:30:00,1563.87,1563.87,1563.87,1563.87,0
2025-11-18 13:45:00,1563.87,1563.87,1563.87,1563.87,0
2025-11-18 14:00:00,1563.87,1563.87,1563.87,1563.87,0
2025-11-18 14:15:00,1563.87,1563.87,1563.87,1563.87,0
2025-11-18 14:30:00,1563.87,1563.87,1563.87,1563.87,0
2025-11-18 14:45:00,1563.87,1563.87,1563.68,1563.68,0
2025-11-18 15:00:00,1563.68,1563.68,1563.68,1563.68,0
2025-11-18 15:15:00,1563.68,1563.68,1563.68,1563.68,0
2025-11-19 09:15:00,1563.96,1563.96,1563.93,1563.93,0
2025-11-19 09:30:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 09:45:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 10:00:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 10:15:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 10:30:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 10:45:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 11:00:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 11:15:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 11:30:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 11:45:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 12:00:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 12:15:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 12:30:00,1563.93,1563.93,1563.93,1563.93,0
2025-11-19 12:45:00,1563.93,1564.22,1563.93,1564.22,0
2025-11-19 13:00:00,1564.22,1564.22,1564.22,1564.22,0
2025-11-19 13:15:00,1564.22,1564.22,1564.22,1564.22,0
2025-11-19 13:30:00,1564.22,1564.22,1564.22,1564.22,0
2025-11-19 13:45:00,1564.22,1564.22,1564.22,1564.22,0
2025-11-19 14:00:00,1564.22,1564.22,1564.22,1564.22,0
2025-11-19 14:15:00,1564.22,1564.22,1564.22,1564.22,0
2025-11-19 14:30:00,1564.22,1564.22,1564.22,1564.22,0
2025-11-19 14:45:00,1564.22,1564.65,1564.22,1564.65,0
2025-11-19 15:00:00,1564.65,1564.65,1564.65,1564.65,0
2025-11-19 15:15:00,1564.65,1564.65,1564.65,1564.65,0
2025-11-20 09:15:00,1565.7,1565.7,1565.67,1565.67,0
2025-11-20 09:30:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 09:45:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 10:00:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 10:15:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 10:30:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 10:45:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 11:00:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 11:15:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 11:30:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 11:45:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 12:00:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 12:15:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 12:30:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-20 12:45:00,1565.67,1565.67,1565.6,1565.6,0
2025-11-20 13:00:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-20 13:15:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-20 13:30:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-20 13:45:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-20 14:00:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-20 14:15:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-20 14:30:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-20 14:45:00,1565.6,1565.6,1565.59,1565.6,0
2025-11-20 15:00:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-20 15:15:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-21 09:15:00,1565.63,1565.63,1565.6,1565.6,0
2025-11-21 09:30:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-21 09:45:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-21 10:00:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-21 10:15:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-21 10:30:00,1565.6,1565.6,1565.6,1565.6,0
2025-11-21 10:45:00,1565.6,1565.68,1565.6,1565.68,0
2025-11-21 11:00:00,1565.68,1565.68,1565.68,1565.68,0
2025-11-21 11:15:00,1565.68,1565.68,1565.68,1565.68,0
2025-11-21 11:30:00,1565.68,1565.68,1565.68,1565.68,0
2025-11-21 11:45:00,1565.68,1565.68,1565.68,1565.68,0
2025-11-21 12:00:00,1565.68,1565.68,1565.68,1565.68,0
2025-11-21 12:15:00,1565.68,1565.68,1565.68,1565.68,0
2025-11-21 12:30:00,1565.68,1565.68,1565.68,1565.68,0
2025-11-21 12:45:00,1565.68,1565.68,1565.67,1565.67,0
2025-11-21 13:00:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-21 13:15:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-21 13:30:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-21 13:45:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-21 14:00:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-21 14:15:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-21 14:30:00,1565.67,1565.67,1565.67,1565.67,0
2025-11-21 14:45:00,1565.67,1565.67,1565.47,1565.47,0
2025-11-21 15:00:00,1565.47,1565.47,1565.47,1565.47,0
2025-11-21 15:15:00,1565.47,1565.47,1565.47,1565.47,0
2025-11-24 09:15:00,1566.07,1566.07,1566.04,1566.04,0
2025-11-24 09:30:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 09:45:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 10:00:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 10:15:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 10:30:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 10:45:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 11:00:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 11:15:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 11:30:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 11:45:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 12:00:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 12:15:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 12:30:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 12:45:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 13:00:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 13:15:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 13:30:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 13:45:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 14:00:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 14:15:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 14:30:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 14:45:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 15:00:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-24 15:15:00,1566.04,1566.04,1566.04,1566.04,0
2025-11-25 09:15:00,1566.19,1566.19,1566.16,1566.16,0
2025-11-25 09:30:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 09:45:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 10:00:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 10:15:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 10:30:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 10:45:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 11:00:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 11:15:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 11:30:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 11:45:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 12:00:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 12:15:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 12:30:00,1566.16,1566.16,1566.16,1566.16,0
2025-11-25 12:45:00,1566.16,1566.2,1566.16,1566.2,0
2025-11-25 13:00:00,1566.2,1566.2,1566.2,1566.2,0
2025-11-25 13:15:00,1566.2,1566.2,1566.2,1566.2,0
2025-11-25 13:30:00,1566.2,1566.2,1566.2,1566.2,0
2025-11-25 13:45:00,1566.2,1566.2,1566.2,1566.2,0
2025-11-25 14:00:00,1566.2,1566.2,1566.2,1566.2,0
2025-11-25 14:15:00,1566.2,1566.2,1566.2,1566.2,0
2025-11-25 14:30:00,1566.2,1566.2,1566.2,1566.2,0
2025-11-25 14:45:00,1566.2,1566.2,1565.83,1565.83,0
2025-11-25 15:00:00,1565.83,1565.83,1565.83,1565.83,0
2025-11-25 15:15:00,1565.83,1565.83,1565.83,1565.83,0
2025-11-26 09:15:00,1567.13,1567.13,1567.1,1567.1,0
2025-11-26 09:30:00,1567.1,1567.1,1567.1,1567.1,0
2025-11-26 09:45:00,1567.1,1567.1,1567.1,1567.1,0
2025-11-26 10:00:00,1567.1,1567.1,1567.1,1567.1,0
2025-11-26 10:15:00,1567.1,1567.1,1567.1,1567.1,0
2025-11-26 10:30:00,1567.1,1567.1,1567.1,1567.1,0
2025-11-26 10:45:00,1567.1,1567.34,1567.1,1567.34,0
2025-11-26 11:00:00,1567.34,1567.34,1567.34,1567.34,0
2025-11-26 11:15:00,1567.34,1567.34,1567.34,1567.34,0
2025-11-26 11:30:00,1567.34,1567.34,1567.34,1567.34,0
2025-11-26 11:45:00,1567.34,1567.34,1567.34,1567.34,0
2025-11-26 12:00:00,1567.34,1567.34,1567.34,1567.34,0
2025-11-26 12:15:00,1567.34,1567.34,1567.34,1567.34,0
2025-11-26 12:30:00,1567.34,1567.34,1567.34,1567.34,0
2025-11-26 12:45:00,1567.34,1567.71,1567.34,1567.71,0
2025-11-26 13:00:00,1567.71,1567.71,1567.71,1567.71,0
2025-11-26 13:15:00,1567.71,1567.71,1567.71,1567.71,0
2025-11-26 13:30:00,1567.71,1567.71,1567.71,1567.71,0
2025-11-26 13:45:00,1567.71,1567.71,1567.71,1567.71,0
2025-11-26 14:00:00,1567.71,1567.71,1567.71,1567.71,0
2025-11-26 14:15:00,1567.71,1567.71,1567.71,1567.71,0
2025-11-26 14:30:00,1567.71,1567.71,1567.71,1567.71,0
2025-11-26 14:45:00,1567.71,1568.2,1567.71,1568.2,0
2025-11-26 15:00:00,1568.2,1568.2,1568.2,1568.2,0
2025-11-26 15:15:00,1568.2,1568.2,1568.2,1568.2,0
2025-11-27 09:15:00,1567.83,1567.83,1567.81,1567.81,0
2025-11-27 09:30:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 09:45:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 10:00:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 10:15:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 10:30:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 10:45:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 11:00:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 11:15:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 11:30:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 11:45:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 12:00:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 12:15:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 12:30:00,1567.81,1567.81,1567.81,1567.81,0
2025-11-27 12:45:00,1567.81,1567.81,1567.72,1567.72,0
2025-11-27 13:00:00,1567.72,1567.72,1567.72,1567.72,0
2025-11-27 13:15:00,1567.72,1567.72,1567.72,1567.72,0
2025-11-27 13:30:00,1567.72,1567.72,1567.72,1567.72,0
2025-11-27 13:45:00,1567.72,1567.72,1567.72,1567.72,0
2025-11-27 14:00:00,1567.72,1567.72,1567.72,1567.72,0
2025-11-27 14:15:00,1567.72,1567.72,1567.72,1567.72,0
2025-11-27 14:30:00,1567.72,1567.72,1567.72,1567.72,0
2025-11-27 14:45:00,1567.72,1567.72,1567.72,1567.72,0
2025-11-27 15:00:00,1567.72,1567.72,1567.72,1567.72,0
2025-11-27 15:15:00,1567.72,1567.72,1567.72,1567.72,0
2025-11-28 09:15:00,1568.43,1568.43,1568.41,1568.41,0
2025-11-28 09:30:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 09:45:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 10:00:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 10:15:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 10:30:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 10:45:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 11:00:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 11:15:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 11:30:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 11:45:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 12:00:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 12:15:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 12:30:00,1568.41,1568.41,1568.41,1568.41,0
2025-11-28 12:45:00,1568.41,1568.43,1568.41,1568.43,0
2025-11-28 13:00:00,1568.43,1568.43,1568.43,1568.43,0
2025-11-28 13:15:00,1568.43,1568.43,1568.43,1568.43,0
2025-11-28 13:30:00,1568.43,1568.43,1568.43,1568.43,0
2025-11-28 13:45:00,1568.43,1568.43,1568.43,1568.43,0
